Date,Ticker,Open,High,Low,Close,Volume
2024-01-19 05:00:00,TSLA,209.99,213.19,207.56,212.19,102120143.0
2024-01-22 05:00:00,TSLA,212.26,217.8,206.27,208.8,117952527.0
2024-01-23 05:00:00,TSLA,211.3,215.65,207.7516,209.14,106537446.0
2024-01-24 05:00:00,TSLA,211.88,212.73,206.77,207.83,123285962.0
2024-01-25 05:00:00,TSLA,189.7,193.0,180.06,182.63,197923887.0
2024-01-26 05:00:00,TSLA,185.5,186.78,182.1,183.25,107387389.0
2024-01-29 05:00:00,TSLA,185.63,191.48,183.67,190.93,124961148.0
2024-01-30 05:00:00,TSLA,195.33,196.3593,190.61,191.59,109965827.0
2024-01-31 05:00:00,TSLA,186.995,193.97,185.8459,187.29,103221430.0
2024-02-01 05:00:00,TSLA,188.5,189.88,184.28,188.86,91843275.0
2024-02-02 05:00:00,TSLA,185.04,188.69,182.0,187.91,110612672.0
2024-02-05 05:00:00,TSLA,184.26,184.68,175.01,181.06,133945447.0
2024-02-06 05:00:00,TSLA,177.21,186.49,177.11,185.1,122575954.0
2024-02-07 05:00:00,TSLA,188.18,189.79,182.68,187.58,111535217.0
2024-02-08 05:00:00,TSLA,189.0,191.6171,185.58,189.56,83034043.0
2024-02-09 05:00:00,TSLA,190.18,194.12,189.48,193.57,84476347.0
2024-02-12 05:00:00,TSLA,192.11,194.73,187.28,188.13,95431097.0
2024-02-13 05:00:00,TSLA,183.99,187.26,182.1087,184.02,86759478.0
2024-02-14 05:00:00,TSLA,185.3,188.89,183.35,188.71,81202987.0
2024-02-15 05:00:00,TSLA,189.16,200.88,188.8595,200.45,120815962.0
2024-02-16 05:00:00,TSLA,202.06,203.17,197.4,199.95,111346705.0
2024-02-20 05:00:00,TSLA,196.13,198.6,189.13,193.76,104537762.0
2024-02-21 05:00:00,TSLA,193.36,199.44,191.95,194.77,103844008.0
2024-02-22 05:00:00,TSLA,194.0,198.32,191.36,197.41,92739461.0
2024-02-23 05:00:00,TSLA,195.31,197.57,191.5,191.97,78841917.0
2024-02-26 05:00:00,TSLA,192.29,201.78,192.0,199.4,111628616.0
2024-02-27 05:00:00,TSLA,204.04,205.6,198.26,199.73,108606912.0
2024-02-28 05:00:00,TSLA,200.42,205.3,198.44,202.04,99806173.0
2024-02-29 05:00:00,TSLA,204.18,205.28,198.4463,201.88,85905374.0
2024-03-01 05:00:00,TSLA,200.52,204.52,198.5,202.64,82243119.0
2024-03-04 05:00:00,TSLA,198.73,199.75,186.72,188.14,134301269.0
2024-03-05 05:00:00,TSLA,183.05,184.59,177.57,180.74,119597758.0
2024-03-06 05:00:00,TSLA,179.99,181.576,173.7,176.54,107869464.0
2024-03-07 05:00:00,TSLA,174.35,180.04,173.7,178.65,102129004.0
2024-03-08 05:00:00,TSLA,181.5,182.73,174.7,175.34,85544644.0
2024-03-11 04:00:00,TSLA,175.445,182.87,174.8,177.77,85241528.0
2024-03-12 04:00:00,TSLA,177.77,179.43,172.4101,177.54,87303524.0
2024-03-13 04:00:00,TSLA,173.05,176.05,169.15,169.48,106518518.0
2024-03-14 04:00:00,TSLA,167.77,171.17,160.51,162.5,126242246.0
2024-03-15 04:00:00,TSLA,163.16,165.1845,160.76,163.57,96978832.0
2024-03-18 04:00:00,TSLA,170.02,174.72,165.9,173.8,108207608.0
2024-03-19 04:00:00,TSLA,172.36,172.82,167.42,171.32,77268528.0
2024-03-20 04:00:00,TSLA,173.0,176.25,170.82,175.66,83846726.0
2024-03-21 04:00:00,TSLA,176.39,178.18,171.8,172.82,73067414.0
2024-03-22 04:00:00,TSLA,166.69,171.2,166.3,170.83,75540637.0
2024-03-25 04:00:00,TSLA,168.76,175.24,168.73,172.63,74228615.0
2024-03-26 04:00:00,TSLA,178.58,184.25,177.38,177.67,113131227.0
2024-03-27 04:00:00,TSLA,181.41,181.91,176.0,179.83,81804043.0
2024-03-28 04:00:00,TSLA,177.45,179.57,175.3,175.79,77633508.0
2024-04-01 04:00:00,TSLA,176.17,176.75,170.21,175.22,81562127.0
2024-04-02 04:00:00,TSLA,164.75,167.69,163.43,166.63,116639094.0
2024-04-03 04:00:00,TSLA,164.02,168.82,163.28,168.38,82890791.0
2024-04-04 04:00:00,TSLA,170.07,177.19,168.01,171.11,123127860.0
2024-04-05 04:00:00,TSLA,169.08,170.86,160.51,164.9,142987603.0
2024-04-08 04:00:00,TSLA,169.34,174.5,167.79,172.98,104362520.0
2024-04-09 04:00:00,TSLA,172.91,179.22,171.92,176.88,103224375.0
2024-04-10 04:00:00,TSLA,173.04,174.93,170.01,171.76,84490407.0
2024-04-11 04:00:00,TSLA,172.55,175.88,168.51,174.6,94500987.0
2024-04-12 04:00:00,TSLA,172.34,173.8099,170.3644,171.05,64694669.0
2024-04-15 04:00:00,TSLA,170.24,170.69,161.38,161.48,100237910.0
2024-04-16 04:00:00,TSLA,156.742,158.19,153.75,157.11,96941856.0
2024-04-17 04:00:00,TSLA,157.64,158.33,153.78,155.45,82400718.0
2024-04-18 04:00:00,TSLA,151.25,152.2,148.7,149.93,96098830.0
2024-04-19 04:00:00,TSLA,148.97,150.94,146.22,147.05,87048100.0
2024-04-22 04:00:00,TSLA,140.56,144.44,138.8025,142.05,107028504.0
2024-04-23 04:00:00,TSLA,143.33,147.26,141.11,144.68,124485654.0
2024-04-24 04:00:00,TSLA,162.84,167.97,157.51,162.13,181105220.0
2024-04-25 04:00:00,TSLA,158.96,170.88,158.36,170.18,126405121.0
2024-04-26 04:00:00,TSLA,168.85,172.12,166.37,168.29,109794440.0
2024-04-29 04:00:00,TSLA,188.42,198.87,184.54,194.05,243680048.0
2024-04-30 04:00:00,TSLA,186.98,190.95,182.8401,183.28,127004487.0
2024-05-01 04:00:00,TSLA,182.0,185.86,179.01,179.99,92829719.0
2024-05-02 04:00:00,TSLA,182.86,184.6,176.02,180.01,89148041.0
2024-05-03 04:00:00,TSLA,182.1,184.78,178.42,181.19,75491539.0
2024-05-06 04:00:00,TSLA,183.8,187.56,182.2,184.76,84390253.0
2024-05-07 04:00:00,TSLA,182.4,183.26,177.4,177.81,75007154.0
2024-05-08 04:00:00,TSLA,171.59,176.06,170.15,174.72,79966888.0
2024-05-09 04:00:00,TSLA,175.01,175.62,171.37,171.97,65950292.0
2024-05-10 04:00:00,TSLA,173.05,173.0599,167.75,168.47,72592678.0
2024-05-13 04:00:00,TSLA,170.0,175.4,169.0,171.89,66970453.0
2024-05-14 04:00:00,TSLA,174.4959,179.49,174.07,177.55,86396172.0
2024-05-15 04:00:00,TSLA,179.9,180.0,173.11,173.99,79662993.0
2024-05-16 04:00:00,TSLA,174.1,175.79,171.43,174.84,59387220.0
2024-05-17 04:00:00,TSLA,173.55,179.63,172.75,177.46,77409845.0
2024-05-20 04:00:00,TSLA,177.56,177.754,173.52,174.95,61727375.0
2024-05-21 04:00:00,TSLA,175.51,186.875,174.71,186.6,115247812.0
2024-05-22 04:00:00,TSLA,182.85,183.8,178.12,180.11,88313477.0
2024-05-23 04:00:00,TSLA,181.8,181.9,173.26,173.74,71975496.0
2024-05-24 04:00:00,TSLA,174.835,180.08,173.73,179.24,65584478.0
2024-05-28 04:00:00,TSLA,176.4,178.25,173.16,176.75,59714120.0
2024-05-29 04:00:00,TSLA,174.19,178.15,173.93,176.19,54702649.0
2024-05-30 04:00:00,TSLA,178.575,182.67,175.38,178.79,77784755.0
2024-05-31 04:00:00,TSLA,178.5,180.32,173.82,178.08,67224602.0
2024-06-03 04:00:00,TSLA,178.13,182.6389,174.49,176.29,68559920.0
2024-06-04 04:00:00,TSLA,174.775,177.755,174.0,174.77,60056340.0
2024-06-05 04:00:00,TSLA,175.35,176.15,172.13,175.0,57935756.0
2024-06-06 04:00:00,TSLA,174.6,179.73,172.73,177.94,69887024.0
2024-06-07 04:00:00,TSLA,176.13,179.35,175.58,177.48,56244932.0
2024-06-10 04:00:00,TSLA,176.06,178.57,173.17,173.79,50869682.0
2024-06-11 04:00:00,TSLA,173.92,174.75,167.41,170.66,64688798.0
2024-06-12 04:00:00,TSLA,171.12,180.55,169.8,177.29,90372346.0
2024-06-13 04:00:00,TSLA,188.39,191.08,181.23,182.47,118984122.0
2024-06-14 04:00:00,TSLA,185.8,186.0,176.92,178.01,82038194.0
2024-06-17 04:00:00,TSLA,177.92,188.81,177.0,187.44,109786083.0
2024-06-18 04:00:00,TSLA,186.56,187.2,182.37,184.86,68974465.0
2024-06-20 04:00:00,TSLA,184.68,185.21,179.66,181.57,55893139.0
2024-06-21 04:00:00,TSLA,182.3,183.95,180.69,183.01,62922982.0
2024-06-24 04:00:00,TSLA,184.97,188.8,182.55,182.58,61992070.0
2024-06-25 04:00:00,TSLA,184.4,187.97,182.01,187.35,63677065.0
2024-06-26 04:00:00,TSLA,186.54,197.755,186.36,196.37,95537066.0
2024-06-27 04:00:00,TSLA,195.17,198.72,194.05,197.42,72650121.0
2024-06-28 04:00:00,TSLA,199.55,203.2,195.26,197.88,95388068.0
2024-07-01 04:00:00,TSLA,201.02,213.23,200.85,209.86,135663795.0
2024-07-02 04:00:00,TSLA,218.89,231.3,218.06,231.26,205008945.0
2024-07-03 04:00:00,TSLA,234.56,248.35,234.25,246.39,166539471.0
2024-07-05 04:00:00,TSLA,249.81,252.37,242.4601,251.52,154368652.0
2024-07-08 04:00:00,TSLA,247.71,259.439,244.57,252.94,157169375.0
2024-07-09 04:00:00,TSLA,251.0,265.61,250.3,262.33,160742516.0
2024-07-10 04:00:00,TSLA,262.8,267.59,257.86,263.26,128438090.0
2024-07-11 04:00:00,TSLA,263.3,271.0,239.65,241.03,221707273.0
2024-07-12 04:00:00,TSLA,235.8,251.84,233.0912,248.23,155930773.0
2024-07-15 04:00:00,TSLA,255.97,265.6,251.73,252.64,146912920.0
2024-07-16 04:00:00,TSLA,255.31,258.62,245.8001,256.56,126320970.0
2024-07-17 04:00:00,TSLA,252.73,258.47,246.182,248.5,115584810.0
2024-07-18 04:00:00,TSLA,251.09,257.14,247.2,249.23,110869037.0
2024-07-19 04:00:00,TSLA,247.79,249.44,236.83,239.2,87359423.0
2024-07-22 04:00:00,TSLA,244.21,253.21,243.75,251.51,101218030.0
2024-07-23 04:00:00,TSLA,253.6,255.7594,245.63,246.38,111911692.0
2024-07-24 04:00:00,TSLA,225.42,225.99,214.71,215.99,167936339.0
2024-07-25 04:00:00,TSLA,216.8,226.0,216.231,220.25,100636466.0
2024-07-26 04:00:00,TSLA,221.19,222.2799,215.33,219.8,94604145.0
2024-07-29 04:00:00,TSLA,224.9,234.27,224.7,232.1,129200289.0
2024-07-30 04:00:00,TSLA,232.25,232.41,220.0,222.62,100160334.0
2024-07-31 04:00:00,TSLA,227.9,234.68,226.7875,232.07,67497011.0
2024-08-01 04:00:00,TSLA,227.69,231.867,214.3328,216.86,83861898.0
2024-08-02 04:00:00,TSLA,214.88,216.13,205.78,207.67,82829370.0
2024-08-05 04:00:00,TSLA,185.22,203.8799,182.0,198.88,100250380.0
2024-08-06 04:00:00,TSLA,200.75,202.9,192.67,200.64,73783942.0
2024-08-07 04:00:00,TSLA,200.77,203.49,191.48,191.76,71074378.0
2024-08-08 04:00:00,TSLA,195.7,200.7,192.04,198.84,65016474.0
2024-08-09 04:00:00,TSLA,197.05,200.88,195.11,200.0,58587374.0
2024-08-12 04:00:00,TSLA,199.02,199.26,194.67,197.49,64044699.0
2024-08-13 04:00:00,TSLA,198.47,208.49,197.06,207.83,76225787.0
2024-08-14 04:00:00,TSLA,207.39,208.44,198.75,201.38,70238414.0
2024-08-15 04:00:00,TSLA,205.02,215.88,204.82,214.14,89848530.0
2024-08-16 04:00:00,TSLA,211.15,219.8,210.8,216.12,87153922.0
2024-08-19 04:00:00,TSLA,217.07,222.98,214.09,222.72,76435222.0
2024-08-20 04:00:00,TSLA,224.88,228.22,219.56,221.1,73999382.0
2024-08-21 04:00:00,TSLA,222.67,224.6594,218.86,223.27,70144164.0
2024-08-22 04:00:00,TSLA,223.82,224.8,210.32,210.66,79508482.0
2024-08-23 04:00:00,TSLA,214.455,221.48,214.21,220.32,81397707.0
2024-08-26 04:00:00,TSLA,218.75,219.09,211.01,213.21,59176187.0
2024-08-27 04:00:00,TSLA,213.25,215.66,206.94,209.21,62821390.0
2024-08-28 04:00:00,TSLA,209.72,211.84,202.59,205.75,64116350.0
2024-08-29 04:00:00,TSLA,209.8,214.89,205.97,206.28,62288458.0
2024-08-30 04:00:00,TSLA,208.63,214.5701,207.03,214.11,63365208.0
2024-09-03 04:00:00,TSLA,215.26,219.9043,209.64,210.6,76714222.0
2024-09-04 04:00:00,TSLA,210.59,222.22,210.57,219.41,80592967.0
2024-09-05 04:00:00,TSLA,223.49,235.0,222.25,230.17,119195013.0
2024-09-06 04:00:00,TSLA,232.6,233.6,210.51,210.73,112170404.0
2024-09-09 04:00:00,TSLA,216.2,219.87,213.67,216.27,67443518.0
2024-09-10 04:00:00,TSLA,220.07,226.4,218.6377,226.17,78891136.0
2024-09-11 04:00:00,TSLA,224.55,228.47,216.8003,228.13,83538383.0
2024-09-12 04:00:00,TSLA,224.66,231.45,223.83,229.81,71802892.0
2024-09-13 04:00:00,TSLA,228.0,232.67,226.32,230.29,59498489.0
2024-09-16 04:00:00,TSLA,229.3,229.96,223.53,226.78,54304195.0
2024-09-17 04:00:00,TSLA,229.45,234.57,226.5533,227.87,66758836.0
2024-09-18 04:00:00,TSLA,230.09,235.68,226.88,227.2,77908454.0
2024-09-19 04:00:00,TSLA,234.0,244.24,232.13,243.92,102679026.0
2024-09-20 04:00:00,TSLA,241.52,243.99,235.92,238.25,99879070.0
2024-09-23 04:00:00,TSLA,242.61,250.0,241.92,250.0,86912394.0
2024-09-24 04:00:00,TSLA,254.08,257.19,249.0501,254.27,88490999.0
2024-09-25 04:00:00,TSLA,252.54,257.05,252.28,257.02,65034318.0
2024-09-26 04:00:00,TSLA,260.6,261.75,251.53,254.22,67142193.0
2024-09-27 04:00:00,TSLA,257.375,260.6999,254.12,260.46,70737817.0
2024-09-30 04:00:00,TSLA,259.04,264.86,255.77,261.63,80871681.0
2024-10-01 04:00:00,TSLA,262.67,263.98,248.53,258.02,87397613.0
2024-10-02 04:00:00,TSLA,247.55,251.1585,241.5,249.02,93968030.0
2024-10-03 04:00:00,TSLA,244.48,249.79,237.81,240.66,80721140.0
2024-10-04 04:00:00,TSLA,246.69,250.96,244.58,250.08,86719885.0
2024-10-07 04:00:00,TSLA,249.0,249.83,240.7,240.83,68028970.0
2024-10-08 04:00:00,TSLA,243.56,246.21,240.56,244.5,56223160.0
2024-10-09 04:00:00,TSLA,243.82,247.43,239.51,241.05,66273629.0
2024-10-10 04:00:00,TSLA,241.81,242.7899,232.34,238.77,82921063.0
2024-10-11 04:00:00,TSLA,220.13,223.34,214.38,217.8,142551704.0
2024-10-14 04:00:00,TSLA,220.13,221.91,213.74,219.16,86284173.0
2024-10-15 04:00:00,TSLA,220.01,224.26,217.12,219.57,62942337.0
2024-10-16 04:00:00,TSLA,221.4,222.8199,218.93,221.33,49632824.0
2024-10-17 04:00:00,TSLA,221.59,222.08,217.9,220.89,50141784.0
2024-10-18 04:00:00,TSLA,220.71,222.28,219.23,220.7,49311867.0
2024-10-21 04:00:00,TSLA,218.9,220.48,215.726,218.85,47328988.0
2024-10-22 04:00:00,TSLA,217.31,218.22,215.26,217.97,43261066.0
2024-10-23 04:00:00,TSLA,217.125,218.72,212.11,213.65,80886842.0
2024-10-24 04:00:00,TSLA,244.68,262.1199,242.65,260.48,204468053.0
2024-10-25 04:00:00,TSLA,256.01,269.49,255.32,269.19,161611931.0
2024-10-28 04:00:00,TSLA,270.0,273.536,262.24,262.51,107639853.0
2024-10-29 04:00:00,TSLA,264.51,264.98,255.51,259.52,80516151.0
2024-10-30 04:00:00,TSLA,258.035,263.35,255.8201,257.55,53971226.0
2024-10-31 04:00:00,TSLA,257.99,259.75,249.25,249.85,66575292.0
2024-11-01 04:00:00,TSLA,252.043,254.0,246.63,248.98,57532507.0
2024-11-04 05:00:00,TSLA,244.56,248.9,238.88,242.84,68802354.0
2024-11-05 05:00:00,TSLA,247.34,255.2799,246.2101,251.44,69144505.0
2024-11-06 05:00:00,TSLA,284.67,289.59,275.62,288.53,165228710.0
2024-11-07 05:00:00,TSLA,288.89,299.75,285.52,296.91,117149232.0
2024-11-08 05:00:00,TSLA,299.14,328.71,297.66,321.22,204736163.0
2024-11-11 05:00:00,TSLA,346.3,358.64,336.0,350.0,210503775.0
2024-11-12 05:00:00,TSLA,342.74,345.84,323.31,328.49,155701016.0
2024-11-13 05:00:00,TSLA,335.85,344.5999,322.5,330.24,125264339.0
2024-11-14 05:00:00,TSLA,327.69,329.98,310.37,311.18,120726109.0
2024-11-15 05:00:00,TSLA,310.57,324.6799,309.22,320.72,114435486.0
2024-11-18 05:00:00,TSLA,340.73,348.5499,330.01,338.74,126533935.0
2024-11-19 05:00:00,TSLA,335.76,347.3799,332.75,346.0,88852452.0
2024-11-20 05:00:00,TSLA,345.0,346.5999,334.3,342.03,66340650.0
2024-11-21 05:00:00,TSLA,343.81,347.9899,335.28,339.64,58011719.0
2024-11-22 05:00:00,TSLA,341.085,361.53,337.7,352.56,89140722.0
2024-11-25 05:00:00,TSLA,360.14,361.93,338.2,338.59,95738799.0
2024-11-26 05:00:00,TSLA,341.0,346.96,335.66,338.23,62295857.0
2024-11-27 05:00:00,TSLA,341.8,342.55,326.59,332.89,57896439.0
2024-11-29 05:00:00,TSLA,336.08,345.45,334.6501,345.16,37167621.0
2024-12-02 05:00:00,TSLA,352.38,360.0,351.1501,357.09,77986478.0
2024-12-03 05:00:00,TSLA,351.8,355.69,348.2,351.42,58258896.0
2024-12-04 05:00:00,TSLA,353.0,358.1,348.6,357.93,50810874.0
2024-12-05 05:00:00,TSLA,359.87,375.43,359.5,369.49,81206169.0
2024-12-06 05:00:00,TSLA,377.42,389.49,370.8,389.22,81453434.0
2024-12-09 05:00:00,TSLA,397.61,404.8,378.01,389.79,96302573.0
2024-12-10 05:00:00,TSLA,392.68,409.73,390.85,400.99,97541948.0
2024-12-11 05:00:00,TSLA,409.7,424.88,402.38,424.77,104285759.0
2024-12-12 05:00:00,TSLA,424.84,429.3,415.0,418.1,87750425.0
2024-12-13 05:00:00,TSLA,420.0,436.3,415.71,436.23,88937833.0
2024-12-16 05:00:00,TSLA,441.09,463.19,436.15,463.02,114083811.0
2024-12-17 05:00:00,TSLA,475.9,483.99,457.5101,479.86,131222758.0
2024-12-18 05:00:00,TSLA,466.495,488.5399,427.01,440.13,149337968.0
2024-12-19 05:00:00,TSLA,451.88,456.36,420.02,436.17,118566146.0
2024-12-20 05:00:00,TSLA,425.505,447.08,417.64,421.06,132186726.0
2024-12-23 05:00:00,TSLA,431.0,434.51,415.4112,430.6,72698055.0
2024-12-24 05:00:00,TSLA,435.9,462.78,435.14,462.28,59551750.0
2024-12-26 05:00:00,TSLA,465.16,465.3299,451.02,454.13,76651210.0
2024-12-27 05:00:00,TSLA,449.52,450.0,426.5,431.66,82650021.0
2024-12-30 05:00:00,TSLA,419.4,427.0,415.75,417.41,64924467.0
2024-12-31 05:00:00,TSLA,423.79,427.93,402.54,403.84,76821539.0
2025-01-02 05:00:00,TSLA,390.1,392.7299,373.04,379.28,109710749.0
2025-01-03 05:00:00,TSLA,381.48,411.8799,379.45,410.44,95420249.0
2025-01-06 05:00:00,TSLA,423.2,426.43,401.7,411.05,85489034.0
2025-01-07 05:00:00,TSLA,405.83,414.33,390.0,394.36,75699525.0
2025-01-08 05:00:00,TSLA,392.95,402.4999,387.4,394.94,73037605.0
2025-01-10 05:00:00,TSLA,391.4,399.28,377.29,394.74,62276533.0
2025-01-13 05:00:00,TSLA,383.21,403.79,380.07,403.31,67573994.0
2025-01-14 05:00:00,TSLA,414.34,422.64,394.54,396.36,84565022.0
2025-01-15 05:00:00,TSLA,409.9,429.8,405.661,428.22,81367740.0
2025-01-16 05:00:00,TSLA,423.49,424.0,409.13,413.82,68333121.0
2025-01-17 05:00:00,TSLA,421.5,439.74,419.75,426.5,94475829.0
2025-01-21 05:00:00,TSLA,432.64,433.2,406.31,424.07,87318494.0
2025-01-22 05:00:00,TSLA,416.81,428.0,414.59,415.11,60954842.0
2025-01-23 05:00:00,TSLA,416.06,420.73,408.95,412.38,50643592.0
2025-01-24 05:00:00,TSLA,414.45,418.88,405.78,406.58,56404149.0
2025-01-27 05:00:00,TSLA,394.8,406.69,389.0,397.15,58125210.0
2025-01-28 05:00:00,TSLA,396.91,400.59,386.5,398.09,48890976.0
2025-01-29 05:00:00,TSLA,395.21,398.5899,384.48,389.1,67991348.0
2025-01-30 05:00:00,TSLA,410.78,412.5,384.41,400.28,98092879.0
2025-01-31 05:00:00,TSLA,401.53,419.99,401.34,404.6,83568219.0
2025-02-03 05:00:00,TSLA,386.68,389.17,374.36,383.68,93731522.0
2025-02-04 05:00:00,TSLA,382.63,394.0,381.4,392.21,57072235.0
2025-02-05 05:00:00,TSLA,387.51,388.39,375.53,378.17,57614721.0
2025-02-06 05:00:00,TSLA,373.03,375.4,363.18,374.32,77918230.0
2025-02-07 05:00:00,TSLA,370.19,380.5459,360.34,361.62,70290753.0
2025-02-10 05:00:00,TSLA,356.21,362.7,350.51,350.73,77514903.0
2025-02-11 05:00:00,TSLA,345.8,349.37,325.1,328.5,118112400.0
2025-02-12 05:00:00,TSLA,329.94,346.4,329.12,336.51,105367809.0
2025-02-13 05:00:00,TSLA,345.0,358.69,342.85,355.94,89422619.0
2025-02-14 05:00:00,TSLA,360.62,362.0,347.5,355.84,68277279.0
2025-02-18 05:00:00,TSLA,355.01,359.1,350.02,354.11,51607522.0
2025-02-19 05:00:00,TSLA,354.0,367.34,353.67,360.56,67090019.0
2025-02-20 05:00:00,TSLA,361.51,362.3,348.0,354.4,45965354.0
2025-02-21 05:00:00,TSLA,353.44,354.98,334.42,337.8,73750337.0
2025-02-24 05:00:00,TSLA,338.14,342.3973,324.7,330.53,76012371.0
2025-02-25 05:00:00,TSLA,327.025,328.89,297.2512,302.8,134228777.0
2025-02-26 05:00:00,TSLA,303.715,309.0,288.04,290.8,100078276.0
2025-02-27 05:00:00,TSLA,291.16,297.23,280.88,281.95,99644597.0
2025-02-28 05:00:00,TSLA,279.5,293.88,273.6,292.98,115590068.0
2025-03-03 05:00:00,TSLA,300.34,303.94,277.3,284.65,115147914.0
2025-03-04 05:00:00,TSLA,270.93,284.35,261.8401,272.04,126418623.0
2025-03-05 05:00:00,TSLA,272.92,279.55,267.71,279.1,93493013.0
2025-03-06 05:00:00,TSLA,272.06,272.65,260.02,263.45,98401566.0
2025-03-07 05:00:00,TSLA,259.32,266.2499,250.73,262.67,102338532.0
2025-03-10 04:00:00,TSLA,252.535,253.37,220.0,222.15,188905323.0
2025-03-11 04:00:00,TSLA,225.305,237.0649,217.02,230.58,174894415.0
2025-03-12 04:00:00,TSLA,247.22,251.84,241.1,248.09,142201681.0
2025-03-13 04:00:00,TSLA,248.125,248.29,232.6,240.68,114592525.0
2025-03-14 04:00:00,TSLA,247.31,251.58,240.73,249.98,100171474.0
2025-03-17 04:00:00,TSLA,245.055,245.4,232.8,238.01,111833565.0
2025-03-18 04:00:00,TSLA,228.155,230.1,222.28,225.31,111445611.0
2025-03-19 04:00:00,TSLA,231.61,241.41,229.201,235.86,111980553.0
2025-03-20 04:00:00,TSLA,233.345,238.0,230.0501,236.26,99026870.0
2025-03-21 04:00:00,TSLA,234.985,249.52,234.55,248.71,131716184.0
2025-03-24 04:00:00,TSLA,258.075,278.64,256.33,278.39,169044665.0
2025-03-25 04:00:00,TSLA,283.6,288.2,271.28,288.14,150361538.0
2025-03-26 04:00:00,TSLA,282.66,284.9,266.51,272.06,156250041.0
2025-03-27 04:00:00,TSLA,272.48,291.85,271.8216,273.13,162554156.0
2025-03-28 04:00:00,TSLA,275.575,276.1,260.57,263.55,123526189.0
2025-03-31 04:00:00,TSLA,249.31,260.56,243.3601,259.16,133803221.0
2025-04-01 04:00:00,TSLA,263.8,277.45,259.25,268.46,146486911.0
2025-04-02 04:00:00,TSLA,254.6,284.99,251.27,282.76,212781017.0
2025-04-03 04:00:00,TSLA,265.29,276.3,261.51,267.28,135871491.0
2025-04-04 04:00:00,TSLA,255.38,261.0,236.0,239.43,181206728.0
2025-04-07 04:00:00,TSLA,223.78,252.0,214.25,233.29,183126699.0
2025-04-08 04:00:00,TSLA,245.0,250.44,217.8,221.86,171596800.0
2025-04-09 04:00:00,TSLA,224.69,274.69,223.88,272.2,219433173.0
2025-04-10 04:00:00,TSLA,260.0,262.49,239.33,252.4,181717404.0
2025-04-11 04:00:00,TSLA,251.84,257.74,241.3629,252.31,128628085.0
2025-04-14 04:00:00,TSLA,258.36,261.8,245.93,252.35,100096704.0
2025-04-15 04:00:00,TSLA,249.91,258.75,247.54,254.11,79498817.0
2025-04-16 04:00:00,TSLA,247.61,251.97,233.89,241.55,112376237.0
2025-04-17 04:00:00,TSLA,243.47,244.34,237.6833,241.37,82408675.0
2025-04-21 04:00:00,TSLA,230.26,232.21,222.79,227.5,97768007.0
2025-04-22 04:00:00,TSLA,230.96,242.79,229.8501,237.97,120830527.0
2025-04-23 04:00:00,TSLA,254.86,259.4499,244.43,250.74,150161878.0
2025-04-24 04:00:00,TSLA,250.5,259.54,249.2,259.51,94413005.0
2025-04-25 04:00:00,TSLA,261.69,286.85,259.63,284.95,167521263.0
2025-04-28 04:00:00,TSLA,288.98,294.86,272.42,285.88,151703351.0
2025-04-29 04:00:00,TSLA,285.5,293.32,279.4695,292.03,108906553.0
2025-04-30 04:00:00,TSLA,279.9,284.45,270.78,282.16,128895557.0
2025-05-01 04:00:00,TSLA,280.01,290.8688,279.81,280.52,99658974.0
2025-05-02 04:00:00,TSLA,284.9,294.78,279.81,287.21,114045083.0
2025-05-05 04:00:00,TSLA,284.57,284.849,274.4,280.26,94618882.0
2025-05-06 04:00:00,TSLA,273.105,277.73,271.35,275.35,76715792.0
2025-05-07 04:00:00,TSLA,276.88,277.92,271.0,276.22,71882408.0
2025-05-08 04:00:00,TSLA,279.63,289.8,279.41,284.82,97539448.0
2025-05-09 04:00:00,TSLA,290.21,307.04,290.0,298.26,132387835.0
2025-05-12 04:00:00,TSLA,321.99,322.21,311.5,318.38,112826661.0
2025-05-13 04:00:00,TSLA,320.0,337.5894,316.8,334.07,136992574.0
2025-05-14 04:00:00,TSLA,342.5,350.0,337.0,347.68,136997264.0
2025-05-15 04:00:00,TSLA,340.34,346.1393,334.7153,342.82,97882596.0
2025-05-16 04:00:00,TSLA,346.24,351.62,342.33,349.98,95895665.0
2025-05-19 04:00:00,TSLA,336.3,343.0,333.37,342.09,88869853.0
2025-05-20 04:00:00,TSLA,347.87,354.9899,341.63,343.82,131715548.0
2025-05-21 04:00:00,TSLA,344.43,347.35,332.2,334.62,102354844.0
2025-05-22 04:00:00,TSLA,331.9,347.27,331.39,341.04,97113416.0
2025-05-23 04:00:00,TSLA,337.92,343.18,333.21,339.34,84654818.0
2025-05-27 04:00:00,TSLA,347.35,363.79,347.32,362.89,120146414.0
2025-05-28 04:00:00,TSLA,364.84,365.0,355.91,356.9,91404309.0
2025-05-29 04:00:00,TSLA,365.29,367.71,356.0,358.43,88545666.0
2025-05-30 04:00:00,TSLA,355.52,363.68,345.29,346.46,123474938.0
2025-06-02 04:00:00,TSLA,343.5,348.02,333.33,342.69,81873829.0
2025-06-03 04:00:00,TSLA,346.595,355.4,343.04,344.27,99324544.0
2025-06-04 04:00:00,TSLA,345.095,345.6,327.3308,332.05,98912075.0
2025-06-05 04:00:00,TSLA,322.49,324.5499,273.21,284.7,292818655.0
2025-06-06 04:00:00,TSLA,298.83,305.5,291.14,295.14,164747685.0
